source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz,coil_01_active,coil_01_r_center,coil_01_z_center,coil_01_width,coil_01_height,coil_02_active,coil_02_r_center,coil_02_z_center,coil_02_width,coil_02_height,coil_03_active,coil_03_r_center,coil_03_z_center,coil_03_width,coil_03_height,coil_04_active,coil_04_r_center,coil_04_z_center,coil_04_width,coil_04_height,coil_05_active,coil_05_r_center,coil_05_z_center,coil_05_width,coil_05_height,coil_06_active,coil_06_r_center,coil_06_z_center,coil_06_width,coil_06_height
v43_structure,v43_tr_n6_width_plus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__high_low.npz,structure_features/v43_tr_n6_width_plus__high_low.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.0,1.3,1.0,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_width_plus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__low_high.npz,structure_features/v43_tr_n6_width_plus__low_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.0,1.3,1.0,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_width_plus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__high_high.npz,structure_features/v43_tr_n6_width_plus__high_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.0,1.3,1.0,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_minus__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__center.npz,structure_features/v43_tr_n6_height_minus__center.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,16.85,1.0,0.7,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_minus__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__low_low.npz,structure_features/v43_tr_n6_height_minus__low_low.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,16.85,1.0,0.7,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_minus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__high_low.npz,structure_features/v43_tr_n6_height_minus__high_low.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,16.85,1.0,0.7,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_minus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__low_high.npz,structure_features/v43_tr_n6_height_minus__low_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,16.85,1.0,0.7,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_minus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__high_high.npz,structure_features/v43_tr_n6_height_minus__high_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,16.85,1.0,0.7,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_plus__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__center.npz,structure_features/v43_tr_n6_height_plus__center.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.15,1.0,1.3,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_plus__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__low_low.npz,structure_features/v43_tr_n6_height_plus__low_low.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.15,1.0,1.3,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_plus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__high_low.npz,structure_features/v43_tr_n6_height_plus__high_low.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.15,1.0,1.3,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_plus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__low_high.npz,structure_features/v43_tr_n6_height_plus__low_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.15,1.0,1.3,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_height_plus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__high_high.npz,structure_features/v43_tr_n6_height_plus__high_high.npz,1.0,4.0,17.0,1.0,1.0,1.0,8.4,17.0,1.0,1.0,1.0,12.8,17.15,1.0,1.3,1.0,17.2,17.0,1.0,1.0,1.0,21.6,17.0,1.0,1.0,1.0,26.0,17.0,1.0,1.0
v43_structure,v43_tr_n6_irregular_a__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__center.npz,structure_features/v43_tr_n6_irregular_a__center.npz,1.0,6.59783215524,18.6090908817,1.27778280756,0.779475468372,1.0,18.0142673047,15.20193327,0.707671359452,1.21189789122,1.0,20.0461556578,15.6370314913,1.28099881898,1.05417043388,1.0,21.986505846,17.5267480181,1.27862127113,0.747630496754,1.0,25.7616162031,18.9792877137,1.27719472732,1.26230449329,1.0,28.7448873787,18.3557608488,1.27076570009,1.1703456827
v43_structure,v43_tr_n6_irregular_a__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__low_low.npz,structure_features/v43_tr_n6_irregular_a__low_low.npz,1.0,6.59783215524,18.6090908817,1.27778280756,0.779475468372,1.0,18.0142673047,15.20193327,0.707671359452,1.21189789122,1.0,20.0461556578,15.6370314913,1.28099881898,1.05417043388,1.0,21.986505846,17.5267480181,1.27862127113,0.747630496754,1.0,25.7616162031,18.9792877137,1.27719472732,1.26230449329,1.0,28.7448873787,18.3557608488,1.27076570009,1.1703456827
v43_structure,v43_tr_n6_irregular_a__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__high_low.npz,structure_features/v43_tr_n6_irregular_a__high_low.npz,1.0,6.59783215524,18.6090908817,1.27778280756,0.779475468372,1.0,18.0142673047,15.20193327,0.707671359452,1.21189789122,1.0,20.0461556578,15.6370314913,1.28099881898,1.05417043388,1.0,21.986505846,17.5267480181,1.27862127113,0.747630496754,1.0,25.7616162031,18.9792877137,1.27719472732,1.26230449329,1.0,28.7448873787,18.3557608488,1.27076570009,1.1703456827
v43_structure,v43_tr_n6_irregular_a__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__low_high.npz,structure_features/v43_tr_n6_irregular_a__low_high.npz,1.0,6.59783215524,18.6090908817,1.27778280756,0.779475468372,1.0,18.0142673047,15.20193327,0.707671359452,1.21189789122,1.0,20.0461556578,15.6370314913,1.28099881898,1.05417043388,1.0,21.986505846,17.5267480181,1.27862127113,0.747630496754,1.0,25.7616162031,18.9792877137,1.27719472732,1.26230449329,1.0,28.7448873787,18.3557608488,1.27076570009,1.1703456827
v43_structure,v43_tr_n6_irregular_a__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__high_high.npz,structure_features/v43_tr_n6_irregular_a__high_high.npz,1.0,6.59783215524,18.6090908817,1.27778280756,0.779475468372,1.0,18.0142673047,15.20193327,0.707671359452,1.21189789122,1.0,20.0461556578,15.6370314913,1.28099881898,1.05417043388,1.0,21.986505846,17.5267480181,1.27862127113,0.747630496754,1.0,25.7616162031,18.9792877137,1.27719472732,1.26230449329,1.0,28.7448873787,18.3557608488,1.27076570009,1.1703456827
v43_structure,v43_tr_n6_irregular_b__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__center.npz,structure_features/v43_tr_n6_irregular_b__center.npz,1.0,2.58843003719,15.5004042473,1.170167372,1.22196227011,1.0,5.24447285183,15.9946141485,1.26693898476,0.683952063262,1.0,7.02063830089,15.9904611145,0.799199069429,1.24776530796,1.0,8.56095582195,17.6123838473,1.04072070941,1.22984896755,1.0,10.3943698232,18.5153233169,1.31198860666,1.29134921065,1.0,17.1905378274,17.8050910363,1.26357005177,0.695054189796
v43_structure,v43_tr_n6_irregular_b__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__low_low.npz,structure_features/v43_tr_n6_irregular_b__low_low.npz,1.0,2.58843003719,15.5004042473,1.170167372,1.22196227011,1.0,5.24447285183,15.9946141485,1.26693898476,0.683952063262,1.0,7.02063830089,15.9904611145,0.799199069429,1.24776530796,1.0,8.56095582195,17.6123838473,1.04072070941,1.22984896755,1.0,10.3943698232,18.5153233169,1.31198860666,1.29134921065,1.0,17.1905378274,17.8050910363,1.26357005177,0.695054189796
v43_structure,v43_tr_n6_irregular_b__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__high_low.npz,structure_features/v43_tr_n6_irregular_b__high_low.npz,1.0,2.58843003719,15.5004042473,1.170167372,1.22196227011,1.0,5.24447285183,15.9946141485,1.26693898476,0.683952063262,1.0,7.02063830089,15.9904611145,0.799199069429,1.24776530796,1.0,8.56095582195,17.6123838473,1.04072070941,1.22984896755,1.0,10.3943698232,18.5153233169,1.31198860666,1.29134921065,1.0,17.1905378274,17.8050910363,1.26357005177,0.695054189796
v43_structure,v43_tr_n6_irregular_b__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__low_high.npz,structure_features/v43_tr_n6_irregular_b__low_high.npz,1.0,2.58843003719,15.5004042473,1.170167372,1.22196227011,1.0,5.24447285183,15.9946141485,1.26693898476,0.683952063262,1.0,7.02063830089,15.9904611145,0.799199069429,1.24776530796,1.0,8.56095582195,17.6123838473,1.04072070941,1.22984896755,1.0,10.3943698232,18.5153233169,1.31198860666,1.29134921065,1.0,17.1905378274,17.8050910363,1.26357005177,0.695054189796
v43_structure,v43_tr_n6_irregular_b__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__high_high.npz,structure_features/v43_tr_n6_irregular_b__high_high.npz,1.0,2.58843003719,15.5004042473,1.170167372,1.22196227011,1.0,5.24447285183,15.9946141485,1.26693898476,0.683952063262,1.0,7.02063830089,15.9904611145,0.799199069429,1.24776530796,1.0,8.56095582195,17.6123838473,1.04072070941,1.22984896755,1.0,10.3943698232,18.5153233169,1.31198860666,1.29134921065,1.0,17.1905378274,17.8050910363,1.26357005177,0.695054189796
v43_structure,v43_ad_n2_1__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__center.npz,structure_features/v43_ad_n2_1__center.npz,1.0,14.6176749397,16.1497568022,1.17619753733,0.939583796949,1.0,29.4491822822,16.2376979091,1.07048875963,0.686029777909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_1__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__low_low.npz,structure_features/v43_ad_n2_1__low_low.npz,1.0,14.6176749397,16.1497568022,1.17619753733,0.939583796949,1.0,29.4491822822,16.2376979091,1.07048875963,0.686029777909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_1__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__high_low.npz,structure_features/v43_ad_n2_1__high_low.npz,1.0,14.6176749397,16.1497568022,1.17619753733,0.939583796949,1.0,29.4491822822,16.2376979091,1.07048875963,0.686029777909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_1__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__low_high.npz,structure_features/v43_ad_n2_1__low_high.npz,1.0,14.6176749397,16.1497568022,1.17619753733,0.939583796949,1.0,29.4491822822,16.2376979091,1.07048875963,0.686029777909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_1__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__high_high.npz,structure_features/v43_ad_n2_1__high_high.npz,1.0,14.6176749397,16.1497568022,1.17619753733,0.939583796949,1.0,29.4491822822,16.2376979091,1.07048875963,0.686029777909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_2__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__center.npz,structure_features/v43_ad_n2_2__center.npz,1.0,4.0123219521,16.6749746711,0.953133617496,1.25487381408,1.0,6.9754607162,15.2703115764,0.923185435124,1.30258170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_2__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__low_low.npz,structure_features/v43_ad_n2_2__low_low.npz,1.0,4.0123219521,16.6749746711,0.953133617496,1.25487381408,1.0,6.9754607162,15.2703115764,0.923185435124,1.30258170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_2__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__high_low.npz,structure_features/v43_ad_n2_2__high_low.npz,1.0,4.0123219521,16.6749746711,0.953133617496,1.25487381408,1.0,6.9754607162,15.2703115764,0.923185435124,1.30258170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_2__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__low_high.npz,structure_features/v43_ad_n2_2__low_high.npz,1.0,4.0123219521,16.6749746711,0.953133617496,1.25487381408,1.0,6.9754607162,15.2703115764,0.923185435124,1.30258170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_2__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__high_high.npz,structure_features/v43_ad_n2_2__high_high.npz,1.0,4.0123219521,16.6749746711,0.953133617496,1.25487381408,1.0,6.9754607162,15.2703115764,0.923185435124,1.30258170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_3__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__center.npz,structure_features/v43_ad_n2_3__center.npz,1.0,10.395428888,16.1003426236,0.812289192984,0.70032900818,1.0,29.5688144351,16.6356324487,0.783493016826,0.896493498992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_3__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__low_low.npz,structure_features/v43_ad_n2_3__low_low.npz,1.0,10.395428888,16.1003426236,0.812289192984,0.70032900818,1.0,29.5688144351,16.6356324487,0.783493016826,0.896493498992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_3__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__high_low.npz,structure_features/v43_ad_n2_3__high_low.npz,1.0,10.395428888,16.1003426236,0.812289192984,0.70032900818,1.0,29.5688144351,16.6356324487,0.783493016826,0.896493498992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_3__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__low_high.npz,structure_features/v43_ad_n2_3__low_high.npz,1.0,10.395428888,16.1003426236,0.812289192984,0.70032900818,1.0,29.5688144351,16.6356324487,0.783493016826,0.896493498992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_3__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__high_high.npz,structure_features/v43_ad_n2_3__high_high.npz,1.0,10.395428888,16.1003426236,0.812289192984,0.70032900818,1.0,29.5688144351,16.6356324487,0.783493016826,0.896493498992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_4__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__center.npz,structure_features/v43_ad_n2_4__center.npz,1.0,12.3236575993,15.190183639,1.20289141772,1.33671512579,1.0,28.6916498466,18.4410293883,0.866875174691,0.808200149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_4__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__low_low.npz,structure_features/v43_ad_n2_4__low_low.npz,1.0,12.3236575993,15.190183639,1.20289141772,1.33671512579,1.0,28.6916498466,18.4410293883,0.866875174691,0.808200149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_4__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__high_low.npz,structure_features/v43_ad_n2_4__high_low.npz,1.0,12.3236575993,15.190183639,1.20289141772,1.33671512579,1.0,28.6916498466,18.4410293883,0.866875174691,0.808200149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_4__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__low_high.npz,structure_features/v43_ad_n2_4__low_high.npz,1.0,12.3236575993,15.190183639,1.20289141772,1.33671512579,1.0,28.6916498466,18.4410293883,0.866875174691,0.808200149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n2_4__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__high_high.npz,structure_features/v43_ad_n2_4__high_high.npz,1.0,12.3236575993,15.190183639,1.20289141772,1.33671512579,1.0,28.6916498466,18.4410293883,0.866875174691,0.808200149497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n3_1__center,train_adaptive_n3,train_adaptive_n3,train,center,0.0,1758.995,0.017931,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__center.npz,structure_features/v43_ad_n3_1__center.npz,1.0,2.43045832715,17.1101739006,0.786910074693,1.21767000306,1.0,4.21590139502,18.2272656051,0.707348500143,0.718872589852,1.0,11.0865426262,18.4320210699,1.05734012463,0.978378526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n3_1__low_low,train_adaptive_n3,train_adaptive_n3,train,low_low,0.0,1141.205,0.0073285,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__low_low.npz,structure_features/v43_ad_n3_1__low_low.npz,1.0,2.43045832715,17.1101739006,0.786910074693,1.21767000306,1.0,4.21590139502,18.2272656051,0.707348500143,0.718872589852,1.0,11.0865426262,18.4320210699,1.05734012463,0.978378526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n3_1__high_low,train_adaptive_n3,train_adaptive_n3,train,high_low,0.0,2409.13,0.0073285,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__high_low.npz,structure_features/v43_ad_n3_1__high_low.npz,1.0,2.43045832715,17.1101739006,0.786910074693,1.21767000306,1.0,4.21590139502,18.2272656051,0.707348500143,0.718872589852,1.0,11.0865426262,18.4320210699,1.05734012463,0.978378526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v43_structure,v43_ad_n3_1__low_high,train_adaptive_n3,train_adaptive_n3,train,low_high,0.0,1141.205,0.0405195,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__low_high.npz,structure_features/v43_ad_n3_1__low_high.npz,1.0,2.43045832715,17.1101739006,0.786910074693,1.21767000306,1.0,4.21590139502,18.2272656051,0.707348500143,0.718872589852,1.0,11.0865426262,18.4320210699,1.05734012463,0.978378526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
